04:21:26.856 INFO   com.company.Main - Запущен интерфейс
04:21:27.780 INFO   com.company.GUI - Программа запущена
04:21:34.800 INFO   com.company.GUI - Начата новая игра
04:21:37.289 INFO   com.company.GUI - Пользователь сделал ставку
04:21:37.337 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:37.338 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:37.338 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:37.339 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:37.339 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:38.071 INFO   com.company.GUI - Пользователь сделал ставку
04:21:38.074 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:38.076 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:38.078 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:38.079 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:38.079 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:38.685 INFO   com.company.GUI - Пользователь сделал ставку
04:21:38.687 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:38.688 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:38.688 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:38.688 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:38.689 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:39.386 INFO   com.company.GUI - Пользователь сделал ставку
04:21:39.388 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:39.389 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:39.389 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:39.390 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:39.391 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:39.551 INFO   com.company.GUI - Найден победитель
04:21:43.991 INFO   com.company.GUI - Пользователь сделал ставку
04:21:43.992 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:43.993 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:43.993 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:43.994 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:43.994 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:45.063 INFO   com.company.GUI - Пользователь сделал ставку
04:21:45.065 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:45.065 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:45.066 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:45.066 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:45.067 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:47.175 INFO   com.company.GUI - Пользователь сделал ставку
04:21:47.177 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:47.177 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:47.177 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:47.178 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:47.178 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:49.342 INFO   com.company.GUI - Пользователь сделал ставку
04:21:49.344 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:21:49.345 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:21:49.345 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:21:49.345 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:21:49.346 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:21:49.438 INFO   com.company.GUI - Найден победитель
04:22:15.587 INFO   com.company.GUI - Пользователь проиграл
04:22:19.366 INFO   com.company.GUI - Начата новая игра
04:22:21.214 INFO   com.company.GUI - Пользователь сделал ставку
04:22:21.216 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:21.216 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:21.217 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:21.217 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:21.217 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:23.544 INFO   com.company.GUI - Пользователь сделал ставку
04:22:23.546 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:23.546 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:23.546 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:23.546 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:23.546 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:25.035 INFO   com.company.GUI - Пользователь сделал ставку
04:22:25.037 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:25.038 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:25.038 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:25.038 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:25.038 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:28.316 INFO   com.company.GUI - Пользователь сделал ставку
04:22:28.318 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:28.318 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:28.318 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:28.319 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:28.319 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:28.443 INFO   com.company.GUI - Найден победитель
04:22:32.431 INFO   com.company.GUI - Пользователь сделал ставку
04:22:32.432 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:32.432 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:32.433 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:32.433 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:32.433 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:38.556 INFO   com.company.GUI - Пользователь сделал ставку
04:22:38.558 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:38.559 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:38.559 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:38.560 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:38.560 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:45.478 INFO   com.company.GUI - Пользователь сбросил карты
04:22:45.479 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:45.479 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:45.479 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:45.479 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:45.480 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:47.901 INFO   com.company.GUI - Пользователь сбросил карты
04:22:47.984 INFO   com.company.GUI - Найден победитель
04:22:51.870 INFO   com.company.GUI - Пользователь сделал ставку
04:22:51.871 INFO   com.company.GUI - Игрок под номером 2 сделал действие
04:22:51.872 INFO   com.company.GUI - Игрок под номером 3 сделал действие
04:22:51.872 INFO   com.company.GUI - Игрок под номером 4 сделал действие
04:22:51.872 INFO   com.company.GUI - Игрок под номером 5 сделал действие
04:22:51.872 INFO   com.company.GUI - Игрок под номером 6 сделал действие
04:22:54.379 INFO   com.company.GUI - Пользователь сделал ставку
